// Reference=MNI
// Koelsch S, 2002: Modulation vs. In-Key
// Subjects=10
60.81	2.61	-18.37
48.39	-55.94	10.1
-43.51	-57.54	11.29
-10.4	-70.72	3.1
18.39	-56.89	0.49
-12.36	-45.87	35.61
11.1	-82.42	14.98
44.93	-41.01	-16.76
40.79	-71.53	-11.92
-38.38	-47.68	-13.01
5.19	33.55	-12.52
-7.28	14.09	26.06
-3.92	-37.07	24.74
20.5	-47.27	0.78
14.88	-15.09	-23.05
-37.26	-47.16	-6.38
-16.91	-47.67	-.99
34.51	-30.59	22.64
-46.96	-6.35	-.77
29.84	-.66	-16.62
-30.04	-2.59	-22.46
18.31	-6.16	9.62
-23.38	-23.04	1.48
32.04	3.3	-6.94
5.44	-44.07	-11.59

// Picchioni M, 2007: WM 4 < WM 12
// Subjects=14
20.38	-71.62	-25.06
-18.06	-67.11	-18.31
5.37	-19.5	-10.3
12.67	28.13	-14.38
1	16.86	-7.72
-22.11	-89.02	1.42
13.11	-77.18	0.02
-2.89	-72.53	6.51
55.8	-48.92	3.85
59.05	-48.47	9.36
-10.32	-72.15	12.14
20.7	-68.28	18.15
20.82	-74.74	30.96
5.42	54.6	25.86
5.91	-62.25	42.35

// Lassalle A, 2017: Healthy Controls
// Subjects=21
-50	34	14
-50	18	30
-50	40	12
-36	0	32
-32	30	-8
58	-58	8
60	-40	12
62	-46	10
42	-78	-8
32	-68	-20
-32	-78	-22
-48	-80	-2
-30	-102	4
-40	-60	-18
-38	-54	-20
-6	-14	-8
-10	-12	18
12	14	4
-16	-4	20
18	-4	2
-12	-10	-16

// Wang A T, 2006: Normal Children
// Subjects=12
-61.42	-21.33	7.54
66.06	-14.29	6.91
-63.54	-38.56	7.04
48.94	-41.59	14.38
53.05	-30.06	-.27
-61.73	0.41	-12.54
-58.99	-63.04	20.58
53.32	-63.05	14.19
48.85	-70.7	1.58
-44.05	-73.15	3.4
48.24	5.72	-30.63
-18.15	-88.57	-2.24
5.75	-85.32	8.24
-33.35	-82.66	-7.04
44.42	-62.83	-5.85
-42.17	-51.2	-14.49
40	-52.62	-11.27
-2.89	-94.07	7.01
20.95	-95.7	11.25
-9.17	-101.36	21.29
8.16	-96.63	25.01
31.71	-78.44	11.6
-56.79	9.45	38.03

// Peth J, 2015: Guilty Action
// Subjects=20
-52	32	-4
-36	24	-2
-44	18	24
34	26	-4
42	8	34
4	24	52
-62	-50	32
66	-40	34
48	18	28
52	-46	32

// Sun D, 2015: Main effect of face (F>U)
// Subjects=17
-8	-56	20
-2	60	-4
54	-6	-24
-44	-68	20
50	-58	12

// Yin L, 2016: Main effect of means (Lies>Truth)
// Subjects=38
58	-48	12
-3	22	60
-36	22	9
40	16	24

// Kana R K, 2014: Healthy Controls
// Subjects=15
-60	-64	14
62	-52	16
-40	8	48
6	-54	48
40	-42	-22
46	10	44
34	20	-12

// Georgescu A L, 2013: Healthy Controls
// Subjects=13
47	-68	-2
-45	-72	2
48	2	6
41	8	3
12	-51	66
-5	-35	60
-51	-32	8
57	-41	12
47	-36	23
65	-47	15

// Redcay E, 2013: Healthy Controls
// Subjects=13
58	-50	50
2	34	56
60	16	4
-28	48	24
-46	-48	42
-4	-42	48
64	-30	26
46	-46	14
2	-74	42
48	12	46
-48	20	0
2	8	56
50	26	-10
50	-64	12

// Hadjikhani N, 2014: Healthy Controls
// Subjects=31
62	-52	12
48	-66	-4
38	-84	-20
60	-40	12
30	-90	-12
50	-64	-2
56	-24	-10
60	-58	8
42	-60	-22
64	-32	22
16	-8	-16
56	10	-24
64	-50	18
64	2	-18
-66	-42	16
-50	-50	6
-46	-78	0
-50	-50	20
-28	-92	-2
-36	-86	-4
-48	-34	22
56	-50	-38
-48	-16	-14
-58	2	-20
-34	6	-24
-22	0	28
-40	30	-16
-56	26	6
-42	22	-12
-52	30	0
-32	6	-18
-14	54	28
-8	62	34
58	28	-4
22	14	-26
48	32	-10
40	-6	-14
2	50	28
0	52	-18
8	52	10
0	-32	-6

// Haist F, 2005: Healthy Controls
// Subjects=8
49.41	1.83	27.55
-42.51	5.42	27.19
42.26	-13.54	63.49
32.5	-5.19	48.41
-31.65	1.82	48.56
42.87	31.14	21.82
49.25	35.32	20.28
-33.21	50.55	4.34
-33.22	56.98	4.92
41.88	12.18	24.54
-54.25	-2.14	26.85
5.64	21.8	41.99
-2.9	20.69	42.18
-8.32	15.48	30.42
16.23	18.63	27.64
46.57	-24.09	64.33
-53.02	-20.31	39.51
-51.95	-41.08	32.31
27.37	-64.44	53.44
-28.19	-63.63	55.12
22.03	-69.93	51.73
-7.92	-60.59	51.29
-51.86	-44.62	41.53
61.22	-46.97	14.78
64.39	-47.3	10.31
-53.18	-41.66	11.19
38.87	-87.97	9.55
48.28	-68.05	-8.95
-39.39	-62.4	-10.65
-32.94	-69.68	-9
33.17	14.91	5.45
-32.02	16.63	6.06
16.19	-16.92	8.32
-12.72	-1.23	7.33
-16	19.9	5.6
23.62	-3.13	7.08
-.99	-55.2	-17.27
6.47	-75.22	-29.06
43.82	-63.36	-30.48
-25.64	-55.06	-27.04
-26.26	-3.17	52.26
-43.43	2.55	45.29
-53.16	9.04	33.7
-34.27	49.48	4.44
56.85	8.04	24.72
-48.91	7.75	30.42
-51.03	8.97	32.57
3.65	-4.22	49.77
-3.9	12.65	48.45
11.14	-1.81	52.83
11.35	-22.73	71.31
-51.91	-20.93	45.12
48.65	-35.68	51.9
-6.87	-61.82	49.15
30.41	-75.02	26.41
65.47	-47.2	11.41
-42.44	-46.62	14.83
50.56	-73.18	7.07
32.12	15.07	7.68
-30.93	17.95	9.28
-40.52	5.03	8.24
-9.49	-13.01	6.05
25.69	9.4	3.77
7.56	-76.01	-25.66

// Antonova E, 2009: Older Normals
// Subjects=10
55.78	7.95	23.62
-32.83	-29.05	21.05
51.38	9.98	9
51.53	8.27	28.1
-25.16	-6.08	55.84
-41.13	-22.04	57.36
28.2	-2.13	47.09
59.06	-12.12	25.27
44.11	-69.16	4.57
-41.38	-69.68	5.6
27.86	-46.31	-15
-48.78	-28.28	32.32
63.3	-16.84	18.92
51.62	-60.06	11.53
-25.25	-71.9	16.75
12.92	-22.02	-2.37
25.15	-66.45	41.36
-5.75	-73.44	50.11
25.15	-74.11	38.66
-25.27	-80.87	10.81
-25.33	-89.13	0.35
32.48	-80.01	16.77
20.58	-93.68	-7.6
-13.55	-93.29	0.57
5.38	-22.67	-10.03
-22.22	-85.74	-11.12
8.45	-69.09	-46.32
-13.74	-13.93	8.41
16.16	-9.52	7.7
-25.51	-2.11	10.9
-13.66	-13.07	19.49

// Doll A, 2016: [Attention to breath(ATB)-Passive viewing(PV)]picture - 
// [ATB-PV]no-picture
// Subjects=26
-60	-40	25
-60	-40	16
-57	-55	7
0	-46	52
66	-34	28
60	-46	13
63	-40	46
6	23	40
-6	32	25
-36	-49	16
-48	-28	-2
-63	-46	22

// Oh T, 2011: Irregular > Regular
// Subjects=19
14.81	54.46	-4.34
23.66	47.83	32.91
39.74	35.23	33.78
14.19	22.9	41.8
42.43	0.28	-46.96
4.71	-15.22	45.11
-24.62	-23.7	-20.76
10.64	-36.7	-26.76
-18.28	-47.41	-38.91
7.02	-42.01	56.25
-24.45	-48.31	-8.66
4.41	-51.31	-8.74
61.36	-51.06	30.74
59.09	-52.44	13.03
15.32	-53.33	19.19
-49.8	-65.19	23.16

// Ongur D, 2005: Recognition of Previously Seen Pairs
// Subjects=15
42	-24	-16
-46	-24	-18
8	46	-2
-18	28	-2
-8	44	-10
22	6	18
42	18	-40
-36	2	-6
42	-56	-2
56	-58	10
26	-52	14
4	22	30
30	26	36
-44	30	6
20	-46	26
8	-22	28
-6	-26	10

